"ID","Rating"
12881,2
12882,4
12883,3
12884,5
12885,4
12886,5
12887,4
12888,5
12889,2
12890,4
12891,4
12892,5
12893,4
12894,4
12895,2
12896,5
12897,3
12898,4
12899,2
12900,4
12901,4
12902,5
12903,5
12904,4
12905,3
12906,3
12907,5
12908,5
12909,1
12910,5
12911,4
12912,3
12913,4
12914,2
12915,4
12916,2
12917,5
12918,5
12919,1
12920,4
12921,3
12922,1
12923,4
12924,3
12925,4
12926,4
12927,4
12928,3
12929,4
12930,4
12931,4
12932,1
12933,5
12934,5
12935,3
12936,4
12937,3
12938,3
12939,5
12940,5
12941,4
12942,5
12943,3
12944,4
12945,2
12946,3
12947,5
12948,2
12949,3
12950,4
12951,2
12952,4
12953,4
12954,4
12955,3
12956,2
12957,2
12958,4
12959,2
12960,3
12961,4
12962,4
12963,4
12964,4
12965,4
12966,4
12967,1
12968,3
12969,2
12970,5
12971,5
12972,2
12973,5
12974,4
12975,4
12976,3
12977,4
12978,5
12979,1
12980,4
12981,5
12982,5
12983,4
12984,4
12985,3
12986,3
12987,2
12988,3
12989,5
12990,5
12991,4
12992,4
12993,3
12994,4
12995,3
12996,3
12997,4
12998,4
12999,4
13000,4
13001,4
13002,5
13003,3
13004,2
13005,4
13006,2
13007,4
13008,4
13009,2
13010,4
13011,3
13012,4
13013,3
13014,2
13015,3
13016,3
13017,4
13018,2
13019,4
13020,2
13021,3
13022,5
13023,5
13024,3
13025,3
13026,5
13027,4
13028,5
13029,5
13030,4
13031,4
13032,3
13033,2
13034,1
13035,4
13036,3
13037,5
13038,1
13039,5
13040,4
13041,3
13042,5
13043,3
13044,5
13045,2
13046,4
13047,4
13048,4
13049,3
13050,4
13051,5
13052,4
13053,4
13054,2
13055,5
13056,2
13057,3
13058,2
13059,4
13060,3
13061,4
13062,3
13063,2
13064,3
13065,3
13066,4
13067,4
13068,4
13069,4
13070,2
13071,1
13072,1
13073,3
13074,4
13075,4
13076,4
13077,5
13078,5
13079,5
13080,1
13081,3
13082,4
13083,5
13084,4
13085,3
13086,4
13087,3
13088,2
13089,3
13090,4
13091,5
13092,4
13093,2
13094,4
13095,4
13096,4
13097,3
13098,2
13099,1
13100,5
13101,4
13102,1
13103,3
13104,2
13105,3
13106,4
13107,5
13108,5
13109,4
13110,3
13111,5
13112,4
13113,2
13114,3
13115,1
13116,4
13117,3
13118,3
13119,3
13120,4
13121,4
13122,4
13123,3
13124,3
13125,2
13126,4
13127,5
13128,3
13129,3
13130,4
13131,3
13132,3
13133,5
13134,2
13135,4
13136,2
13137,3
13138,4
13139,5
13140,3
13141,4
13142,1
13143,4
13144,3
13145,3
13146,5
13147,1
13148,1
13149,4
13150,3
13151,2
13152,4
13153,4
13154,4
13155,3
13156,2
13157,2
13158,4
13159,4
13160,5
13161,5
13162,2
13163,4
13164,2
13165,2
13166,3
13167,1
13168,4
13169,5
13170,3
13171,4
13172,3
13173,4
13174,5
13175,3
13176,4
13177,2
13178,5
13179,4
13180,5
13181,3
13182,4
13183,1
13184,5
13185,4
13186,4
13187,3
13188,2
13189,4
13190,4
13191,5
13192,3
13193,1
13194,5
13195,3
13196,4
13197,4
13198,5
13199,1
13200,4
13201,2
13202,3
13203,2
13204,4
13205,3
13206,5
13207,2
13208,3
13209,4
13210,3
13211,3
13212,3
13213,1
13214,2
13215,3
13216,4
13217,4
13218,4
13219,5
13220,5
13221,4
13222,3
13223,5
13224,4
13225,5
13226,4
13227,4
13228,3
13229,4
13230,3
13231,4
13232,2
13233,3
13234,3
13235,5
13236,5
13237,3
13238,3
13239,3
13240,4
13241,2
13242,4
13243,5
13244,4
13245,4
13246,3
13247,4
13248,1
13249,5
13250,3
13251,3
13252,2
13253,2
13254,3
13255,4
13256,3
13257,4
13258,5
13259,4
13260,4
13261,4
13262,4
13263,4
13264,4
13265,3
13266,4
13267,3
13268,4
13269,5
13270,4
13271,3
13272,3
13273,1
13274,4
13275,3
13276,4
13277,4
13278,3
13279,3
13280,4
13281,3
13282,4
13283,4
13284,3
13285,5
13286,3
13287,4
13288,4
13289,4
13290,3
13291,2
13292,4
13293,4
13294,1
13295,3
13296,4
13297,2
13298,5
13299,2
13300,3
13301,3
13302,5
13303,4
13304,4
13305,3
13306,3
13307,2
13308,4
13309,5
13310,4
13311,4
13312,4
13313,5
13314,4
13315,4
13316,4
13317,5
13318,3
13319,4
13320,2
13321,3
13322,3
13323,5
13324,2
13325,1
13326,5
13327,3
13328,2
13329,3
13330,3
13331,4
13332,4
13333,3
13334,4
13335,2
13336,3
13337,4
13338,4
13339,4
13340,4
13341,3
13342,4
13343,4
13344,4
13345,2
13346,1
13347,4
13348,4
13349,2
13350,5
13351,4
13352,4
13353,1
13354,3
13355,3
13356,4
13357,4
13358,3
13359,4
13360,3
13361,2
13362,4
13363,2
13364,3
13365,5
13366,3
13367,5
13368,4
13369,1
13370,5
13371,2
13372,3
13373,2
13374,5
13375,4
13376,5
13377,3
13378,3
13379,3
13380,3
13381,3
13382,5
13383,3
13384,4
13385,5
13386,1
13387,3
13388,4
13389,4
13390,5
13391,4
13392,2
13393,5
13394,5
13395,3
13396,3
13397,5
13398,4
13399,4
13400,3
13401,2
13402,3
13403,4
13404,1
13405,3
13406,3
13407,4
13408,3
13409,5
13410,4
13411,3
13412,2
13413,3
13414,5
13415,3
13416,5
13417,4
13418,5
13419,5
13420,4
13421,4
13422,4
13423,4
13424,3
13425,4
13426,3
13427,4
13428,5
13429,3
13430,3
13431,3
13432,4
13433,5
13434,2
13435,2
13436,3
13437,1
13438,1
13439,3
13440,4
13441,3
13442,4
13443,2
13444,2
13445,3
13446,5
13447,3
13448,4
13449,4
13450,3
13451,3
13452,4
13453,4
13454,1
13455,3
13456,1
13457,3
13458,3
13459,3
13460,3
13461,3
13462,5
13463,2
13464,5
13465,4
13466,1
13467,4
13468,4
13469,3
13470,4
13471,5
13472,4
13473,4
13474,4
13475,3
13476,4
13477,4
13478,2
13479,3
13480,4
13481,1
13482,5
13483,4
13484,3
13485,4
13486,4
13487,3
13488,4
13489,2
13490,5
13491,5
13492,2
13493,3
13494,4
13495,4
13496,3
13497,3
13498,3
13499,3
13500,4
13501,4
13502,4
13503,3
13504,3
13505,4
13506,2
13507,5
13508,1
13509,2
13510,4
13511,4
13512,4
13513,5
13514,4
13515,4
13516,2
13517,3
13518,5
13519,4
13520,2
13521,3
13522,5
13523,3
13524,3
13525,4
13526,2
13527,5
13528,3
13529,5
13530,5
13531,5
13532,3
13533,4
13534,4
13535,3
13536,2
13537,4
13538,4
13539,5
13540,4
13541,4
13542,4
13543,4
13544,5
13545,4
13546,4
13547,5
13548,5
13549,4
13550,5
13551,4
13552,5
13553,1
13554,2
13555,2
13556,5
13557,4
13558,4
13559,3
13560,4
13561,5
13562,4
13563,4
13564,4
13565,3
13566,4
13567,3
13568,4
13569,2
13570,3
13571,5
13572,4
13573,5
13574,2
13575,5
13576,2
13577,3
13578,4
13579,2
13580,1
13581,4
13582,4
13583,4
13584,4
13585,3
13586,4
13587,3
13588,3
13589,4
13590,2
13591,5
13592,4
13593,4
13594,2
13595,5
13596,4
13597,4
13598,4
13599,5
13600,1
13601,4
13602,3
13603,3
13604,3
13605,2
13606,3
13607,5
13608,4
13609,2
13610,4
13611,4
13612,3
13613,1
13614,2
13615,3
13616,5
13617,3
13618,5
13619,3
13620,4
13621,3
13622,4
13623,5
13624,3
13625,3
13626,5
13627,2
13628,2
13629,3
13630,2
13631,3
13632,3
13633,2
13634,3
13635,4
13636,4
13637,4
13638,3
13639,3
13640,1
13641,1
13642,3
13643,4
13644,3
13645,5
13646,5
13647,3
13648,5
13649,5
13650,4
13651,4
13652,4
13653,5
13654,3
13655,4
13656,3
13657,4
13658,3
13659,2
13660,4
13661,4
13662,2
13663,3
13664,2
13665,5
13666,1
13667,3
13668,4
13669,4
13670,4
13671,2
13672,4
13673,2
13674,3
13675,3
13676,4
13677,4
13678,2
13679,4
13680,3
13681,2
13682,5
13683,4
13684,3
13685,4
13686,4
13687,5
13688,4
13689,2
13690,5
13691,4
13692,5
13693,2
13694,2
13695,1
13696,3
13697,2
13698,3
13699,1
13700,5
13701,5
13702,5
13703,4
13704,3
13705,5
13706,2
13707,5
13708,2
13709,4
13710,4
13711,5
13712,4
13713,5
13714,3
13715,5
13716,5
13717,4
13718,5
13719,4
13720,3
13721,1
13722,4
13723,5
13724,3
13725,3
13726,4
13727,5
13728,5
13729,1
13730,1
13731,5
13732,4
13733,4
13734,4
13735,3
13736,5
13737,4
13738,2
13739,4
13740,3
13741,3
13742,3
13743,5
13744,4
13745,4
13746,1
13747,3
13748,3
13749,4
13750,5
13751,4
13752,5
13753,2
13754,3
13755,4
13756,3
13757,5
13758,3
13759,5
13760,4
13761,3
13762,4
13763,1
13764,4
13765,2
13766,5
13767,5
13768,5
13769,2
13770,4
13771,2
13772,4
13773,3
13774,5
13775,3
13776,3
13777,1
13778,4
13779,3
13780,2
13781,2
13782,3
13783,4
13784,4
13785,4
13786,2
13787,3
13788,4
13789,3
13790,3
13791,2
13792,3
13793,4
13794,5
13795,5
13796,2
13797,5
13798,3
13799,2
13800,5
13801,2
13802,4
13803,3
13804,3
13805,4
13806,3
13807,2
13808,3
13809,4
13810,1
13811,1
13812,2
13813,4
13814,4
13815,4
13816,4
13817,5
13818,4
13819,5
13820,3
13821,3
13822,3
13823,5
13824,5
13825,4
13826,4
13827,5
13828,5
13829,4
13830,4
13831,3
13832,5
13833,5
13834,4
13835,4
13836,3
13837,3
13838,3
13839,4
13840,3
13841,5
13842,4
13843,5
13844,4
13845,3
13846,3
13847,5
13848,3
13849,3
13850,4
13851,5
13852,5
13853,4
13854,3
13855,4
13856,4
13857,4
13858,3
13859,2
13860,2
13861,5
13862,5
13863,2
13864,4
13865,1
13866,5
13867,5
13868,5
13869,4
13870,3
13871,1
13872,3
13873,5
13874,2
13875,3
13876,4
13877,3
13878,5
13879,2
13880,3
13881,4
13882,3
13883,4
13884,4
13885,5
13886,4
13887,2
13888,4
13889,5
13890,2
13891,4
13892,4
13893,1
13894,2
13895,4
13896,3
13897,4
13898,5
13899,2
13900,3
13901,5
13902,2
13903,3
13904,5
13905,5
13906,1
13907,3
13908,4
13909,2
13910,3
13911,2
13912,4
13913,3
13914,4
13915,4
13916,3
13917,5
13918,3
13919,3
13920,3
13921,1
13922,4
13923,1
13924,4
13925,5
13926,4
13927,3
13928,4
13929,4
13930,3
13931,3
13932,3
13933,4
13934,4
13935,3
13936,3
13937,5
13938,3
13939,4
13940,4
13941,5
13942,5
13943,5
13944,2
13945,3
13946,5
13947,4
13948,1
13949,5
13950,2
13951,5
13952,2
13953,1
13954,4
13955,4
13956,2
13957,4
13958,3
13959,4
13960,5
13961,1
13962,5
13963,4
13964,3
13965,4
13966,4
13967,4
13968,1
13969,5
13970,5
13971,3
13972,4
13973,4
13974,2
13975,5
13976,2
13977,5
13978,4
13979,4
13980,5
13981,4
13982,5
13983,5
13984,3
13985,2
13986,5
13987,5
13988,3
13989,5
13990,1
13991,4
13992,5
13993,1
13994,3
13995,4
13996,2
13997,3
13998,2
13999,3
14000,5
14001,4
14002,2
14003,1
14004,3
14005,3
14006,2
14007,4
14008,4
14009,4
14010,3
14011,5
14012,5
14013,2
14014,1
14015,3
14016,5
14017,1
14018,1
14019,4
14020,1
14021,4
14022,5
14023,4
14024,1
14025,4
14026,3
14027,2
14028,5
14029,4
14030,2
14031,1
14032,3
14033,4
14034,1
14035,4
14036,3
14037,5
14038,4
14039,4
14040,4
14041,4
14042,5
14043,3
14044,5
14045,5
14046,3
14047,3
14048,3
14049,3
14050,4
14051,3
14052,4
14053,3
14054,4
14055,5
14056,4
14057,2
14058,3
14059,4
14060,3
14061,5
14062,2
14063,5
14064,4
14065,2
14066,3
14067,5
14068,3
14069,5
14070,3
14071,5
14072,3
14073,4
14074,4
14075,4
14076,1
14077,4
14078,3
14079,1
14080,4
14081,2
14082,2
14083,5
14084,3
14085,4
14086,4
14087,4
14088,5
14089,3
14090,3
14091,3
14092,3
14093,4
14094,4
14095,4
14096,4
14097,4
14098,4
14099,5
14100,4
14101,4
14102,1
14103,5
14104,3
14105,3
14106,3
14107,4
14108,4
14109,3
14110,3
14111,5
14112,4
14113,4
14114,2
14115,5
14116,5
14117,4
14118,3
14119,5
14120,2
14121,4
14122,4
14123,2
14124,4
14125,4
14126,3
14127,4
14128,4
14129,3
14130,5
14131,3
14132,4
14133,2
14134,1
14135,3
14136,4
14137,4
14138,4
14139,5
14140,4
14141,3
14142,4
14143,4
14144,3
14145,3
14146,3
14147,1
14148,4
14149,4
14150,4
14151,4
14152,4
14153,3
14154,3
14155,4
14156,5
14157,4
14158,3
14159,4
14160,4
14161,3
14162,3
14163,5
14164,3
14165,3
14166,3
14167,4
14168,4
14169,3
14170,3
14171,4
14172,4
14173,3
14174,5
14175,2
14176,4
14177,1
14178,3
14179,5
14180,1
14181,3
14182,3
14183,5
14184,3
14185,4
14186,5
14187,4
14188,3
14189,4
14190,4
14191,4
14192,2
14193,3
14194,3
14195,2
14196,3
14197,3
14198,4
14199,2
14200,2
14201,2
14202,3
14203,5
14204,3
14205,4
14206,5
14207,4
14208,3
14209,5
14210,3
14211,2
14212,4
14213,3
14214,5
14215,2
14216,3
14217,3
14218,3
14219,2
14220,4
14221,4
14222,4
14223,5
14224,4
14225,4
14226,5
14227,5
14228,3
14229,3
14230,2
14231,3
14232,5
14233,4
14234,2
14235,3
14236,4
14237,3
14238,3
14239,5
14240,3
14241,5
14242,4
14243,5
14244,3
14245,3
14246,4
14247,3
14248,4
14249,4
14250,3
14251,4
14252,4
14253,4
14254,3
14255,5
14256,5
14257,5
14258,3
14259,5
14260,4
14261,3
14262,3
14263,3
14264,4
14265,4
14266,3
14267,1
14268,3
14269,2
14270,3
14271,3
14272,5
14273,4
14274,3
14275,5
14276,4
14277,3
14278,5
14279,4
14280,2
14281,1
14282,4
14283,3
14284,4
14285,1
14286,4
14287,5
14288,2
14289,5
14290,3
14291,4
14292,4
14293,5
14294,4
14295,5
14296,4
14297,4
14298,4
14299,3
14300,4
14301,5
14302,4
14303,5
14304,2
14305,4
14306,3
14307,3
14308,4
14309,1
14310,4
14311,3
14312,4
14313,5
14314,2
14315,1
14316,4
14317,4
14318,5
14319,3
14320,5
14321,5
14322,1
14323,4
14324,4
14325,4
14326,2
14327,4
14328,3
14329,4
14330,4
14331,5
14332,5
14333,2
14334,4
14335,4
14336,4
14337,5
14338,5
14339,3
14340,3
14341,4
14342,3
14343,4
14344,5
14345,4
14346,2
14347,5
14348,2
14349,1
14350,3
14351,4
14352,5
14353,2
14354,5
14355,3
14356,3
14357,4
14358,3
14359,2
14360,2
14361,5
14362,5
14363,3
14364,1
14365,4
14366,4
14367,4
14368,3
14369,3
14370,4
14371,4
14372,3
14373,5
14374,3
14375,2
14376,5
14377,2
14378,3
14379,4
14380,1
14381,4
14382,5
14383,1
14384,3
14385,4
14386,2
14387,5
14388,4
14389,3
14390,5
14391,4
14392,4
14393,4
14394,3
14395,5
14396,5
14397,2
14398,2
14399,5
14400,2
14401,4
14402,3
14403,4
14404,4
14405,5
14406,4
14407,4
14408,3
14409,4
14410,2
14411,5
14412,2
14413,4
14414,4
14415,5
14416,4
14417,4
14418,5
14419,1
14420,1
14421,4
14422,4
14423,4
14424,3
14425,4
14426,5
14427,3
14428,4
14429,5
14430,4
14431,5
14432,4
14433,4
14434,3
14435,3
14436,4
14437,5
14438,3
14439,2
14440,5
14441,2
14442,5
14443,5
14444,4
14445,4
14446,5
14447,4
14448,5
14449,4
14450,5
14451,4
14452,4
14453,3
14454,4
14455,3
14456,4
14457,3
14458,4
14459,4
14460,2
14461,1
14462,4
14463,5
14464,3
14465,3
14466,4
14467,2
14468,2
14469,4
14470,4
14471,5
14472,5
14473,3
14474,4
14475,5
14476,5
14477,5
14478,4
14479,3
14480,4
14481,4
14482,5
14483,5
14484,4
14485,4
14486,4
14487,2
14488,4
14489,4
14490,3
14491,3
14492,5
14493,3
14494,2
14495,3
14496,3
14497,4
14498,1
14499,4
14500,3
14501,5
14502,4
14503,2
14504,5
14505,2
14506,4
14507,3
14508,5
14509,4
14510,5
14511,4
14512,3
14513,1
14514,4
14515,4
14516,5
14517,3
14518,3
14519,5
14520,4
14521,2
14522,4
14523,1
14524,3
14525,3
14526,3
14527,3
14528,4
14529,4
14530,4
14531,5
14532,4
14533,1
14534,4
14535,3
14536,2
14537,4
14538,4
14539,4
14540,2
14541,3
14542,4
14543,5
14544,5
14545,4
14546,4
14547,4
14548,5
14549,5
14550,2
14551,4
14552,5
14553,4
14554,5
14555,3
14556,5
14557,5
14558,4
14559,5
14560,5
14561,4
14562,4
14563,5
14564,5
14565,5
14566,5
14567,5
14568,4
14569,3
14570,3
14571,3
14572,3
14573,5
14574,5
14575,3
14576,4
14577,3
14578,5
14579,3
14580,5
14581,4
14582,4
14583,5
14584,2
14585,1
14586,3
14587,4
14588,3
14589,5
14590,2
14591,2
14592,4
14593,4
14594,3
14595,1
14596,1
14597,5
14598,3
14599,2
14600,3
14601,5
14602,5
14603,5
14604,5
14605,2
14606,4
14607,3
14608,5
14609,4
14610,4
14611,5
14612,4
14613,5
14614,3
14615,4
14616,1
14617,2
14618,5
14619,2
14620,1
14621,4
14622,2
14623,5
14624,4
14625,3
14626,4
14627,5
14628,2
14629,5
14630,5
14631,2
14632,3
14633,4
14634,4
14635,3
14636,4
14637,5
14638,4
14639,5
14640,1
14641,5
14642,2
14643,3
14644,4
14645,4
14646,3
14647,3
14648,4
14649,3
14650,5
14651,4
14652,1
14653,3
14654,4
14655,5
14656,3
14657,4
14658,3
14659,3
14660,3
14661,5
14662,4
14663,4
14664,5
14665,1
14666,3
14667,3
14668,3
14669,2
14670,4
14671,5
14672,3
14673,5
14674,3
14675,3
14676,2
14677,5
14678,4
14679,3
14680,3
14681,4
14682,4
14683,5
14684,5
14685,3
14686,4
14687,4
14688,5
14689,4
14690,5
14691,5
14692,5
14693,4
14694,3
14695,3
14696,4
14697,3
14698,5
14699,4
14700,4
14701,2
14702,5
14703,5
14704,3
14705,2
14706,5
14707,3
14708,2
14709,5
14710,5
14711,3
14712,3
14713,4
14714,3
14715,3
14716,5
14717,5
14718,3
14719,3
14720,5
14721,5
14722,5
14723,5
14724,5
14725,4
14726,5
14727,4
14728,4
14729,5
14730,3
14731,2
14732,5
14733,4
14734,5
14735,4
14736,4
14737,4
14738,3
14739,3
14740,3
14741,4
14742,4
14743,3
14744,5
14745,5
14746,5
14747,4
14748,4
14749,4
14750,3
14751,3
14752,5
14753,5
14754,3
14755,1
14756,4
14757,4
14758,4
14759,4
14760,4
14761,4
14762,5
14763,2
14764,5
14765,5
14766,2
14767,5
14768,5
14769,5
14770,1
14771,5
14772,2
14773,3
14774,4
14775,4
14776,3
14777,1
14778,4
14779,5
14780,5
14781,2
14782,1
14783,2
14784,4
14785,5
14786,4
14787,4
14788,4
14789,2
14790,3
14791,5
14792,4
14793,5
14794,3
14795,5
14796,4
14797,3
14798,3
14799,3
14800,1
14801,3
14802,3
14803,5
14804,3
14805,5
14806,5
14807,4
14808,5
14809,4
14810,3
14811,4
14812,3
14813,4
14814,5
14815,3
14816,4
14817,5
14818,3
14819,4
14820,4
14821,4
14822,2
14823,4
14824,4
14825,3
14826,4
14827,4
14828,4
14829,3
14830,4
14831,5
14832,2
14833,4
14834,4
14835,3
14836,3
14837,1
14838,3
14839,4
14840,3
14841,4
14842,3
14843,5
14844,4
14845,5
14846,4
14847,5
14848,4
14849,5
14850,5
14851,3
14852,4
14853,5
14854,4
14855,4
14856,4
14857,2
14858,1
14859,5
14860,5
14861,5
14862,3
14863,2
14864,4
14865,3
14866,3
14867,1
14868,3
14869,5
14870,3
14871,4
14872,4
14873,5
14874,4
14875,2
14876,4
14877,5
14878,3
14879,5
14880,2
14881,5
14882,3
14883,4
14884,3
14885,2
14886,4
14887,3
14888,4
14889,4
14890,4
14891,5
14892,4
14893,4
14894,5
14895,3
14896,3
14897,2
14898,3
14899,4
14900,2
14901,2
14902,4
14903,3
14904,4
14905,4
14906,1
14907,4
14908,4
14909,4
14910,5
14911,5
14912,1
14913,3
14914,4
14915,1
14916,4
14917,3
14918,3
14919,4
14920,2
14921,2
14922,3
14923,4
14924,4
14925,4
14926,3
14927,2
14928,4
14929,2
14930,2
14931,4
14932,5
14933,4
14934,3
14935,4
14936,3
14937,4
14938,5
14939,1
14940,2
14941,5
14942,5
14943,3
14944,4
14945,3
14946,3
14947,4
14948,4
14949,3
14950,4
14951,3
14952,4
14953,5
14954,5
14955,2
14956,5
14957,5
14958,5
14959,2
14960,3
14961,4
14962,5
14963,3
14964,3
14965,4
14966,2
14967,4
14968,2
14969,3
14970,4
14971,4
14972,5
14973,5
14974,4
14975,5
14976,5
14977,5
14978,3
14979,3
14980,3
14981,3
14982,3
14983,4
14984,2
14985,5
14986,2
14987,4
14988,3
14989,3
14990,5
14991,2
14992,5
14993,2
14994,4
14995,2
14996,4
14997,5
14998,5
14999,2
15000,5
15001,3
15002,5
15003,4
15004,3
15005,3
15006,3
15007,5
15008,3
15009,3
15010,2
15011,3
15012,5
15013,4
15014,5
15015,5
15016,4
15017,5
15018,4
15019,3
15020,5
15021,4
15022,2
15023,3
15024,5
15025,2
15026,3
15027,3
15028,1
15029,4
15030,3
15031,3
15032,3
15033,4
15034,5
15035,3
15036,4
15037,2
15038,2
15039,3
15040,2
15041,4
15042,5
15043,1
15044,5
15045,4
15046,3
15047,4
15048,4
15049,1
15050,5
15051,5
15052,1
15053,2
15054,5
15055,4
15056,5
15057,4
15058,4
15059,3
15060,3
15061,5
15062,2
15063,3
15064,5
15065,4
15066,5
15067,4
15068,3
15069,3
15070,3
15071,4
15072,5
15073,3
15074,3
15075,4
15076,4
15077,4
15078,1
15079,5
15080,4
15081,4
15082,3
15083,5
15084,2
15085,1
15086,4
15087,4
15088,5
15089,3
15090,3
15091,1
15092,4
15093,3
15094,3
15095,4
15096,4
15097,2
15098,1
15099,3
15100,3
15101,2
15102,4
15103,4
15104,4
15105,3
15106,5
15107,3
15108,5
15109,2
15110,5
15111,3
15112,3
15113,3
15114,2
15115,3
15116,3
15117,3
15118,4
15119,4
15120,4
15121,4
15122,3
15123,4
15124,1
15125,2
15126,3
15127,3
15128,4
15129,5
15130,5
15131,3
15132,4
15133,4
15134,3
15135,3
15136,5
15137,3
15138,3
15139,5
15140,5
15141,4
15142,1
15143,4
15144,5
15145,4
15146,5
15147,4
15148,3
15149,5
15150,3
15151,4
15152,3
15153,4
15154,5
15155,5
15156,3
15157,4
15158,4
15159,5
15160,4
15161,5
15162,3
15163,4
15164,4
15165,3
15166,4
15167,5
15168,4
15169,2
15170,4
15171,4
15172,4
15173,4
15174,5
15175,2
15176,2
15177,3
15178,4
15179,2
15180,3
15181,5
15182,4
15183,5
15184,4
15185,5
15186,3
15187,4
15188,3
15189,4
15190,4
15191,5
15192,4
15193,4
15194,5
15195,3
15196,3
15197,4
15198,5
15199,4
15200,2
15201,5
15202,4
15203,2
15204,5
15205,5
15206,5
15207,5
15208,2
15209,5
15210,4
15211,4
15212,3
15213,2
15214,4
15215,4
15216,5
15217,1
15218,4
15219,1
15220,1
15221,3
15222,4
15223,4
15224,4
15225,4
15226,4
15227,2
15228,5
15229,4
15230,5
15231,4
15232,3
15233,4
15234,5
15235,5
15236,5
15237,1
15238,5
15239,4
15240,5
15241,4
15242,3
15243,2
15244,4
15245,3
15246,5
15247,3
15248,4
15249,3
15250,4
15251,5
15252,5
15253,4
15254,3
15255,4
15256,2
15257,4
15258,5
15259,1
15260,4
15261,5
15262,5
15263,2
15264,3
15265,4
15266,2
15267,4
15268,4
15269,2
15270,4
15271,2
15272,3
15273,3
15274,3
15275,2
15276,3
15277,5
15278,3
15279,3
15280,4
15281,5
15282,5
15283,4
15284,5
15285,1
15286,4
15287,3
15288,3
15289,5
15290,4
15291,4
15292,5
15293,2
15294,5
15295,4
15296,3
15297,4
15298,5
15299,4
15300,3
15301,4
15302,4
15303,5
15304,3
15305,3
15306,2
15307,5
15308,3
15309,4
15310,4
15311,5
15312,4
15313,5
15314,5
15315,2
15316,4
15317,2
15318,4
15319,1
15320,4
15321,3
15322,2
15323,4
15324,3
15325,4
15326,5
15327,4
15328,4
15329,5
15330,3
15331,3
15332,3
15333,4
15334,3
15335,3
15336,4
15337,5
15338,3
15339,3
15340,3
15341,4
15342,5
15343,4
15344,5
15345,4
15346,4
15347,3
15348,3
15349,4
15350,4
15351,3
15352,5
15353,5
15354,4
15355,5
15356,5
15357,2
15358,2
15359,1
15360,1
15361,3
15362,3
15363,4
15364,4
15365,2
15366,3
15367,2
15368,3
15369,2
15370,4
15371,2
15372,5
15373,4
15374,4
15375,1
15376,3
15377,4
15378,3
15379,5
15380,4
15381,5
15382,5
15383,4
15384,4
15385,3
15386,3
15387,4
15388,2
15389,3
15390,5
15391,3
15392,5
15393,3
15394,4
15395,5
15396,4
15397,5
15398,1
15399,4
15400,3
15401,4
15402,2
15403,5
15404,4
15405,4
15406,3
15407,3
15408,5
15409,3
15410,3
15411,3
15412,4
15413,5
15414,1
15415,5
15416,3
15417,4
15418,4
15419,5
15420,4
15421,4
15422,3
15423,4
15424,2
15425,4
15426,3
15427,2
15428,4
15429,2
15430,4
15431,5
15432,3
15433,5
15434,4
15435,4
15436,5
15437,3
15438,3
15439,4
15440,5
15441,4
15442,4
15443,4
15444,5
15445,4
15446,5
15447,3
15448,4
15449,4
15450,4
15451,5
15452,3
15453,5
15454,5
15455,3
15456,2
15457,3
15458,4
15459,4
15460,4
15461,3
15462,5
15463,5
15464,5
15465,1
15466,4
15467,4
15468,3
15469,4
15470,4
15471,3
15472,2
15473,5
15474,4
15475,4
15476,3
15477,4
15478,5
15479,4
15480,4
15481,4
15482,2
15483,4
15484,3
15485,1
15486,4
15487,4
15488,4
15489,3
15490,4
15491,4
15492,2
15493,5
15494,4
15495,4
15496,5
15497,2
15498,3
15499,4
15500,5
15501,4
15502,4
15503,3
15504,2
15505,4
15506,1
15507,4
15508,2
15509,4
15510,4
15511,5
15512,5
15513,4
15514,1
15515,4
15516,3
15517,1
15518,3
15519,4
15520,3
15521,4
15522,5
15523,4
15524,5
15525,5
15526,4
15527,4
15528,5
15529,2
15530,5
15531,3
15532,3
15533,3
15534,1
15535,2
15536,4
15537,4
15538,4
15539,5
15540,3
15541,3
15542,3
15543,2
15544,2
15545,3
15546,4
15547,5
15548,3
15549,5
15550,4
15551,1
15552,3
15553,3
15554,5
15555,3
15556,4
15557,3
15558,5
15559,2
15560,1
15561,4
15562,3
15563,4
15564,4
15565,4
15566,3
15567,4
15568,4
15569,4
15570,2
15571,3
15572,4
15573,1
15574,5
15575,4
15576,5
15577,5
15578,3
15579,3
15580,4
15581,5
15582,3
15583,4
15584,4
15585,3
15586,5
15587,3
15588,3
15589,3
15590,3
15591,3
15592,5
15593,1
15594,4
15595,4
15596,5
15597,5
15598,5
15599,5
15600,3
15601,4
15602,3
15603,4
15604,4
15605,5
15606,4
15607,3
15608,5
15609,4
15610,3
15611,5
15612,4
15613,4
15614,3
15615,4
15616,2
15617,4
15618,5
15619,3
15620,4
15621,4
15622,5
15623,3
15624,2
15625,4
15626,4
15627,5
15628,5
15629,4
15630,1
15631,1
15632,2
15633,5
15634,4
15635,2
15636,2
15637,5
15638,4
15639,4
15640,5
15641,4
15642,2
15643,3
15644,4
15645,3
15646,2
15647,4
15648,3
15649,5
15650,3
15651,3
15652,3
15653,4
15654,4
15655,4
15656,3
15657,4
15658,4
15659,2
15660,4
15661,5
15662,3
15663,3
15664,5
15665,4
15666,4
15667,3
15668,4
15669,4
15670,5
15671,4
15672,5
15673,4
15674,5
15675,3
15676,3
15677,4
15678,4
